1	93
1	128
1	144
1	195
1	247
1	253
1	268
1	297
1	305
1	500
2	24
2	78
2	94
2	106
2	127
2	179
2	208
2	209
2	221
2	272
2	275
2	280
2	295
2	404
2	409
2	421
2	429
2	454
2	458
2	469
2	498
3	11
3	34
3	35
3	52
3	56
3	77
3	107
3	236
3	244
3	323
3	326
3	382
3	410
3	454
3	471
3	492
4	12
4	63
4	111
4	136
4	153
4	190
4	196
4	264
4	336
4	361
4	398
4	476
5	7
5	17
5	22
5	131
5	202
5	232
5	373
5	393
5	448
6	11
6	35
6	52
6	107
6	109
6	236
6	325
6	368
6	418
6	454
6	471
6	492
7	5
7	17
7	22
7	23
7	120
7	131
7	151
7	158
7	159
7	198
7	232
7	238
7	251
7	266
7	287
7	407
7	432
7	433
7	441
7	473
7	478
8	166
8	174
8	248
8	334
8	360
8	375
8	418
8	460
8	462
9	16
9	178
9	187
9	237
9	247
9	305
9	383
9	435
9	500
10	25
10	64
10	77
10	82
10	113
10	114
10	145
10	195
10	241
10	267
10	284
10	350
10	353
10	371
10	389
10	427
10	464
11	3
11	6
11	25
11	34
11	35
11	36
11	52
11	53
11	56
11	70
11	96
11	107
11	109
11	208
11	236
11	368
11	382
11	410
11	454
11	471
11	476
11	492
12	4
12	31
12	63
12	111
12	190
12	264
12	336
12	361
12	398
13	104
13	147
13	162
13	185
13	191
13	258
13	282
13	353
13	497
14	15
14	101
14	184
14	207
14	212
14	245
14	274
14	291
14	331
14	337
14	370
15	14
15	184
15	212
15	245
15	274
15	291
15	299
15	331
15	337
15	420
16	9
16	107
16	144
16	193
16	220
16	253
16	296
16	305
16	311
16	396
16	411
16	500
17	5
17	7
17	22
17	23
17	131
17	151
17	158
17	159
17	198
17	202
17	232
17	240
17	251
17	266
17	269
17	287
17	399
17	433
17	441
17	457
17	478
18	74
18	94
18	102
18	112
18	156
18	167
18	193
18	216
18	326
18	333
18	423
19	54
19	59
19	90
19	95
19	134
19	183
19	184
19	225
19	475
19	481
20	49
20	164
20	188
20	271
20	285
20	422
20	437
20	471
20	483
20	499
21	51
21	155
21	165
21	186
21	187
21	226
21	234
21	244
21	254
21	299
21	319
21	338
21	363
21	442
22	5
22	7
22	17
22	23
22	116
22	131
22	151
22	158
22	202
22	232
22	238
22	251
22	274
22	303
22	307
22	322
22	393
22	433
23	7
23	17
23	22
23	116
23	131
23	158
23	159
23	170
23	180
23	198
23	202
23	232
23	251
23	265
23	393
23	433
23	441
24	2
24	47
24	78
24	208
24	275
24	280
24	404
24	469
24	496
24	498
25	10
25	11
25	56
25	236
25	368
25	382
25	404
25	410
25	454
25	471
25	492
26	41
26	57
26	87
26	211
26	213
26	285
26	301
26	309
26	320
26	328
26	349
26	389
26	476
27	94
27	112
27	156
27	167
27	191
27	216
27	294
27	326
27	333
27	355
27	357
28	31
28	135
28	148
28	170
28	182
28	343
28	388
28	443
28	479
28	487
29	37
29	38
29	45
29	80
29	91
29	99
29	180
29	211
29	260
29	269
29	277
29	286
29	330
29	338
29	369
29	389
29	391
29	403
29	404
29	414
30	76
30	132
30	146
30	210
30	227
30	296
30	307
30	322
30	324
30	357
30	358
30	366
30	458
31	12
31	28
31	53
31	55
31	83
31	84
31	89
31	168
31	269
31	300
31	315
31	408
31	465
31	466
31	490
32	145
32	156
32	248
32	290
32	317
32	405
32	412
32	426
32	474
32	496
33	107
33	124
33	207
33	231
33	242
33	249
33	299
33	302
33	372
33	401
33	431
33	450
33	452
34	3
34	11
34	35
34	36
34	109
34	121
34	236
34	336
34	368
34	382
34	410
34	454
34	467
34	471
34	492
35	3
35	6
35	11
35	34
35	36
35	52
35	56
35	107
35	109
35	135
35	236
35	308
35	343
35	358
35	368
35	382
35	410
35	454
35	471
35	477
35	492
36	11
36	34
36	35
36	56
36	78
36	109
36	143
36	236
36	368
36	410
36	454
36	492
37	29
37	45
37	171
37	180
37	195
37	211
37	223
37	260
37	268
37	269
37	277
37	286
37	330
37	333
37	338
37	369
37	394
37	400
37	403
37	468
38	29
38	61
38	68
38	74
38	129
38	172
38	192
38	203
38	215
38	227
38	250
38	293
38	295
38	307
38	318
38	365
38	409
38	417
38	418
38	444
38	486
39	64
39	113
39	195
39	241
39	243
39	267
39	284
39	341
39	343
39	347
39	353
39	427
39	436
40	60
40	79
40	143
40	145
40	257
40	265
40	329
40	449
40	481
41	26
41	57
41	87
41	134
41	158
41	213
41	301
41	309
41	320
41	328
41	389
41	397
41	476
42	91
42	140
42	211
42	251
42	260
42	338
42	369
42	391
42	400
42	403
43	64
43	92
43	97
43	244
43	306
43	342
43	397
43	430
43	488
44	60
44	79
44	143
44	199
44	221
44	257
44	332
44	350
44	459
44	481
44	489
45	29
45	37
45	88
45	91
45	92
45	223
45	260
45	269
45	270
45	330
45	333
45	338
45	377
45	391
45	394
45	468
46	48
46	171
46	246
46	364
46	374
46	379
46	394
46	407
46	424
46	499
47	24
47	76
47	81
47	132
47	192
47	227
47	324
47	358
47	448
48	46
48	85
48	117
48	171
48	182
48	235
48	246
48	364
48	374
48	378
48	379
48	407
48	415
48	424
48	480
49	20
49	164
49	188
49	234
49	271
49	285
49	335
49	406
49	422
49	483
49	499
50	98
50	196
50	222
50	259
50	292
50	297
50	351
50	435
50	446
51	21
51	132
51	186
51	187
51	226
51	229
51	234
51	254
51	363
51	497
52	3
52	6
52	11
52	35
52	109
52	236
52	358
52	410
52	416
52	454
52	471
53	11
53	31
53	55
53	84
53	89
53	300
53	381
53	408
53	466
53	481
53	490
54	19
54	59
54	90
54	152
54	177
54	225
54	325
54	346
54	437
55	31
55	53
55	89
55	126
55	138
55	168
55	235
55	283
55	315
55	381
55	408
55	466
55	490
56	3
56	11
56	25
56	35
56	36
56	93
56	109
56	136
56	236
56	360
56	382
56	410
56	454
56	471
56	492
57	26
57	41
57	213
57	264
57	301
57	309
57	320
57	328
57	349
57	380
57	389
57	399
57	401
58	80
58	123
58	200
58	229
58	281
58	290
58	345
58	391
58	412
58	426
58	467
58	495
59	19
59	54
59	90
59	115
59	134
59	168
59	177
59	201
59	225
59	248
59	325
59	354
59	367
59	437
59	475
60	40
60	44
60	79
60	125
60	133
60	143
60	152
60	157
60	199
60	210
60	218
60	257
60	265
60	289
60	320
60	332
60	421
60	434
60	449
60	459
60	481
61	38
61	62
61	68
61	74
61	87
61	88
61	129
61	166
61	172
61	192
61	203
61	215
61	224
61	293
61	313
61	365
61	401
61	409
61	431
61	486
62	61
62	68
62	88
62	129
62	132
62	203
62	215
62	224
62	318
62	365
62	412
62	486
63	4
63	12
63	64
63	111
63	190
63	196
63	264
63	296
63	336
63	398
64	10
64	39
64	43
64	63
64	148
64	153
64	195
64	241
64	267
64	276
64	311
64	341
64	343
64	350
64	464
64	494
65	70
65	214
65	221
65	228
65	298
65	355
65	420
65	461
65	489
66	82
66	96
66	137
66	163
66	200
66	233
66	304
66	352
66	411
66	438
66	463
67	79
67	90
67	133
67	199
67	252
67	257
67	265
67	289
67	332
67	341
67	434
68	38
68	61
68	62
68	74
68	129
68	153
68	166
68	172
68	174
68	203
68	224
68	255
68	318
68	365
68	386
68	409
68	417
68	418
68	446
68	486
69	139
69	149
69	183
69	314
69	316
69	347
69	428
