1	7
2	15
3	14
4	13
5	28
6	4
7	7
8	25
9	28
10	26
11	22
12	5
13	12
14	12
15	19
16	17
17	17
18	9
19	25
20	20
21	19
22	26
23	4
24	27
25	27
26	17
27	22
28	7
29	3
30	7
31	2
32	27
33	18
34	16
35	6
36	18
37	18
38	7
39	23
40	25
41	25
42	12
43	21
44	26
45	7
46	14
47	18
48	3
49	24
50	7
51	18
52	14
53	22
54	12
55	29
56	5
57	17
58	15
59	6
60	26
61	25
62	15
63	13
64	8
65	12
66	9
67	18
68	6
69	29
70	23
71	6
72	28
73	21
74	6
75	5
76	1
77	27
78	20
79	18
80	27
81	27
82	3
83	7
84	11
85	8
86	13
87	11
88	10
89	2
90	9
91	24
92	6
93	2
94	25
95	1
96	21
97	27
98	5
99	15
100	21
101	27
102	6
103	1
104	7
105	6
106	8
107	9
108	27
109	21
110	24
111	18
112	9
113	18
114	11
115	16
116	24
117	26
118	22
119	28
120	1
121	19
122	9
123	29
124	24
125	14
126	3
127	16
128	5
129	25
130	17
131	10
132	18
133	12
134	7
135	16
136	16
137	13
138	26
139	20
140	25
141	5
142	2
143	10
144	1
145	13
146	24
147	29
148	6
149	21
150	15
151	22
152	10
153	19
154	12
155	23
156	23
157	2
158	2
159	12
160	29
161	18
162	22
163	24
164	4
165	14
166	24
167	11
168	14
169	16
170	5
171	13
172	8
173	23
174	1
175	19
176	9
177	3
178	26
179	2
180	18
181	7
182	19
183	28
184	11
185	18
186	3
187	8
188	18
189	12
190	16
191	16
192	9
193	14
194	9
195	12
196	6
197	21
198	5
199	28
200	14
201	7
202	16
203	23
204	2
205	25
206	4
207	1
208	10
209	13
210	21
211	9
212	21
213	10
214	24
215	13
216	28
217	10
218	25
219	7
220	3
221	1
222	21
223	1
224	8
225	20
226	3
227	5
228	7
229	22
230	14
231	26
232	1
233	19
234	19
235	6
236	24
237	22
238	10
239	11
240	13
241	15
242	16
243	1
244	28
245	8
246	4
247	4
248	7
249	20
250	7
251	16
252	1
253	28
254	27
255	13
256	20
257	7
258	13
259	2
260	8
261	4
262	23
263	27
264	23
265	29
266	8
267	7
268	27
269	19
270	27
271	23
272	25
273	24
274	4
275	24
276	19
277	16
278	15
279	5
280	13
281	16
282	6
283	27
284	11
285	11
286	8
287	24
288	21
289	15
290	10
291	19
292	23
293	13
294	23
295	4
296	21
297	15
298	26
299	4
300	20
301	3
302	21
303	19
304	28
305	21
306	27
307	16
308	3
309	8
310	16
311	21
312	29
313	15
314	11
315	21
316	13
317	29
318	11
319	29
320	11
321	29
322	25
323	29
324	19
325	27
326	11
327	4
328	26
329	26
330	27
331	13
332	21
333	24
334	8
335	20
336	19
337	18
338	3
339	27
340	5
341	7
342	29
343	14
344	5
345	16
346	3
347	16
348	2
349	14
350	2
351	7
352	7
353	10
354	21
355	16
356	16
357	14
358	9
359	27
360	7
361	7
362	15
363	9
364	17
365	18
366	7
367	8
368	21
369	9
370	22
371	7
372	29
